,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_40,0.7076381815262582,4,9.938466421540705,0.3311341242958647,-155.5194511059159,-8.13404207276013,2.5864927681583363,SE,225,0.000448545100135633,0.011381140273575393,0.0021283626556396484,332.70330382064947,-267.98601649336837,112.46656538745248,0.0,0.0,1
gene_41,0.35955767529961813,4,5.9829737238226635,1.638123995863263,-207.87323459523287,-2.0426742729335756,0.41184010192636195,SE,225,0.0011431742458387342,0.0243945046708765,0.0015723705291748047,437.41087079928343,-230.589667824748,22.716433229515133,1.877553082119121e-06,1.0667915239313189e-05,1
gene_42,0.7155061425769897,4,9.938466421540705,0.31867945734370035,-180.21742265504446,-24.5627010062448,19.572124991240116,SE,225,0.0007100197407459702,0.018500052426150163,0.0018553733825683594,382.0992469189066,-274.5394165820236,94.32199392697913,0.0,0.0,1
gene_43,0.928382220584782,4,5.9829737238226635,0.07094623401538638,-129.921875214073,-24.6808257567307,42.56454995499622,SE,225,4.367748188489366e-05,0.008224386881820972,0.0018639564514160156,281.5081520369637,-297.6551646496229,167.73328943554992,0.0,0.0,1
gene_44,0.16298618997920314,4,5.9829737238226635,4.722991093017784,-203.7565133594467,-10.523243859986401,5.161116591178482,SE,225,0.001367288218943621,0.07012706440199047,0.0023603439331054688,429.1774283277111,-211.02246293966505,7.265949580218347,0.007027410407020818,0.03737984259053626,1
gene_45,0.4508429701424032,4,2.168265886298247,1.2081269310052298,-215.0821044269353,-15.67459598419669,62.365881059016594,SE,225,0.0054763800541989425,0.10415760286785365,0.0015780925750732422,451.8286104626883,-220.6065052926815,5.524400865746202,0.01875302402466117,0.09567869400337331,1
gene_46,0.9611951978546612,4,5.9829737238226635,0.03712865283506384,-27.589266795356366,3.71918975630238,1.6065026470011379,SE,225,1.3005722692722094e-05,0.007328425815178143,0.002151966094970703,76.84293519953042,-227.023206578815,199.43393978345864,0.0,0.0,1
gene_47,0.9706629955768719,4,3.6017603784793164,0.029357194547410367,-44.51073850836235,-8.957407567872474,12.51204975981677,SE,225,4.240654193824805e-06,0.004024372803016732,0.0021245479583740234,110.68587862554239,-254.2313466021827,209.72060809382035,0.0,0.0,1
gene_48,0.9602186652376341,4,5.9829737238226635,0.038101714421352434,-82.07190183801941,-8.755672250751607,6.34777611154061,SE,225,6.372925988107351e-06,0.0034302492381556153,0.0015969276428222656,185.8082052848565,-294.75050523213014,212.67860339411072,0.0,0.0,1
gene_49,0.8366457756606274,4,9.938466421540705,0.15648881028781456,-114.9262533160977,44.52374898615842,65.35250968280694,SE,225,0.00022028603144179392,0.01126261187462764,0.002136707305908203,251.51690824101308,-254.16285300860295,139.23659969250525,0.0,0.0,1
gene_50,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-159.4118685556955,-2.401522313104724,1.2385080828206466e-08,SE,225,3656.0065933030805,6.244451547596225e+20,0.0015943050384521484,340.48813872020867,-159.41298297003615,0.0011144143406625062,0.9733692897405004,0.973369433767716,0
gene_51,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-158.71169083471705,-8.278691596640297,1.4175942008443696e-07,SE,225,0.26373572798668266,4.504600669483342e+16,0.0016167163848876953,339.0877832782518,-158.71280524468423,0.0011144099671867025,0.9733693419767372,0.973369433767716,0
gene_52,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-163.34074415473287,-5.539905766228846,6.377341136919e-08,SE,225,0.06751452822359327,1.1531467175778598e+16,0.0021593570709228516,348.34588991828343,-163.3418585604645,0.001114405731613033,0.9733693925659864,0.973369433767716,0
gene_53,0.46849741141888906,4,1.3052997589111328,1.1332662114297456,-150.6992448761593,-5.822663582917081,14.423865010299767,SE,225,1.323015484447973,24.9366982843851,0.0010480880737304688,323.0628913611363,-150.92383050822968,0.2245856320703865,0.6355678920168933,0.973369433767716,0
gene_54,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-173.35816333818093,-10.901316186025635,2.455082703666481e-07,SE,225,2.7340108582181895,4.66968477737922e+17,0.0017480850219726562,368.38072828517954,-173.35927775113828,0.0011144129573494865,0.9733693062626034,0.973369433767716,0
gene_55,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-175.71817356462816,-14.186085548277635,4.153723177805116e-07,SE,225,2.5063129012126217,4.280777147230958e+17,0.0016071796417236328,373.100748738074,-175.71928797752528,0.0011144128971238842,0.9733693069819301,0.973369433767716,0
gene_56,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-146.2702943790664,-4.993087065181904,5.1829344055936214e-08,SE,225,1.9381659035435779,3.310383273938919e+17,0.0019237995147705078,314.2049903669505,-146.2714087917703,0.0011144127039131035,0.9733693092896143,0.973369433767716,0
gene_57,0.11396866240336115,4,2.168265886298247,7.710897881387332,-160.4884898448866,-9.323458265342484,8.300506912036838,SE,225,0.01880487666961177,1.644268623076152,0.003702402114868164,342.6413812985909,-160.9230812778869,0.4345914330002927,0.5097445594234785,0.973369433767716,0
gene_58,0.047813550443411686,4,5.9829737238226635,18.31497429997584,-137.82657868589035,-5.240286796610584,0.7665873788781596,SE,225,0.0024426943487883897,0.939771558446626,0.004729032516479492,297.3175589805984,-138.5571330829154,0.7305543970250596,0.39270354585463274,0.973369433767716,0
gene_59,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-174.57263086984767,-6.0833034406970095,7.684582864050754e-08,SE,225,0.4098885153017072,7.000887193163444e+16,0.0016400814056396484,370.809663348513,-174.57374528067191,0.0011144108242433504,0.9733693317401539,0.973369433767716,0
gene_60,0.4920133369699309,4,1.3052997589111328,1.0313573950182884,-161.11380900112133,-10.858952456951492,52.16821078346625,SE,225,9.396178056290386,176.06837707558014,0.0010480880737304688,343.89201961106033,-161.22936347870385,0.11555447758252058,0.7339069478244097,0.973369433767716,0
gene_61,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-178.37329067808196,-8.778357305156973,1.5942073671499118e-07,SE,225,0.7030272824366129,1.2007691150927158e+17,0.0016026496887207031,378.4109829649816,-178.3744050897293,0.0011144116473360555,0.9733693219092356,0.973369433767716,0
gene_62,0.038508306454366745,4,2.168265886298247,24.764663867248096,-177.65530432843371,-10.695762069366033,4.158787621478297,SE,225,0.1361242125743086,77.79608173369007,0.0037431716918945312,376.9750102656851,-177.6999937767677,0.04468944833399746,0.8325761009961814,0.973369433767716,0
gene_63,0.05254193845816182,4,3.6017603784793164,17.51544445058603,-175.88710875431082,-6.112084028065122,1.522099208031017,SE,225,0.006223434846320259,2.0202859582665855,0.005251169204711914,373.4386191174393,-176.26859591910969,0.38148716479886957,0.5368084036630837,0.973369433767716,0
gene_64,0.0002208478740027822,4,9.938466421540705,3628.3184327318622,-157.82502891173374,-7.647146018293696,0.015983683246905703,SE,225,0.9030480967010491,13418380.978473863,0.002606630325317383,337.31445943228516,-157.82618057933706,0.0011516676033238582,0.9729280036686069,0.973369433767716,0
gene_65,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-141.6718058725337,-10.167354067119996,2.1349709100400126e-07,SE,225,0.5389344494998669,9.20498902654298e+16,0.0015757083892822266,305.0080133538851,-141.67292028380228,0.0011144112685883556,0.9733693264329513,0.973369433767716,0
gene_66,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-161.22031534010375,-8.92050357968568,1.6452292731806897e-07,SE,225,0.6953361767668197,1.187632722836083e+17,0.0015869140625,344.1050322890252,-161.22142975173676,0.001114411633011514,0.9733693220803261,0.973369433767716,0
gene_67,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-189.54126115752752,-7.400616362419979,1.1353821423589982e-07,SE,225,4.426644605226905,7.560699646002013e+17,0.001604318618774414,400.7469239238727,-189.54237557077295,0.0011144132454319333,0.9733693028217849,0.973369433767716,0
gene_68,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-164.24311326712632,-6.057287674917975,7.614485128799114e-08,SE,225,957.0076750452629,1.6345670897980385e+20,0.001588582992553711,350.1506281430703,-164.24422768150305,0.0011144143767296555,0.9733692893097193,0.973369433767716,0
gene_69,0.10342731522378079,4,2.168265886298247,8.597883819591955,-179.73808696363614,-4.2678722607372945,1.6283682521585123,SE,225,0.023920654234078822,2.4403981808062625,0.0034532546997070312,381.14057553608995,-180.0795364334486,0.34144946981245994,0.5589937530242428,0.973369433767716,0
gene_70,0.4715924819978834,4,1.3052997589111328,1.1192725861483728,-181.8253233158186,-9.63561984417851,39.5856015696314,SE,225,3.912909552744023,73.66563788072649,0.0010738372802734375,385.31504824045487,-181.87114791452868,0.04582459871008382,0.8304949584219408,0.973369433767716,0
gene_71,0.06382071699532466,4,2.168265886298247,14.549185047599103,-179.43343411110476,-6.90571182157031,2.765853094296546,SE,225,0.07472298876177697,17.187092440063072,0.004096031188964844,380.5312698310272,-179.5415281564662,0.1080940453614403,0.7423245596542387,0.973369433767716,0
gene_72,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-158.30785751835901,-8.147624075944243,1.3732007352905677e-07,SE,225,0.12616784577273055,2.154944143797657e+16,0.002126455307006836,338.2801166455357,-158.30897192639108,0.0011144080320661942,0.9733693650896024,0.973369433767716,0
gene_73,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-158.30510039400406,-6.69623992012182,9.291426077784995e-08,SE,225,1.123926531205292,1.91966414393923e+17,0.0015816688537597656,338.2746023968258,-158.30621480620727,0.0011144122032078485,0.9733693152699732,0.973369433767716,0
gene_74,0.03227824356333672,4,3.6017603784793164,29.121106232338146,-175.32895013661852,-3.3571760939249695,0.31849828252196544,SE,225,0.01020590215226549,8.096298549922455,0.005771636962890625,372.3223018820547,-175.520254588247,0.19130445162849696,0.6618331441895513,0.973369433767716,0
gene_75,0.006138906578308817,4,16.509033696538385,94.84425865466241,-171.31597390846673,-6.214159032895683,0.2119884363198677,SE,225,0.0014200635007763542,27.988972858909882,0.001306295394897461,364.29634942575115,-171.43925960156392,0.12328569309718773,0.7254978555221618,0.973369433767716,0
gene_76,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-146.54337972751364,-2.825853799484991,1.6903206250279593e-08,SE,225,0.19959460196181017,3.409071590284619e+16,0.002140045166015625,314.75116106384496,-146.54449413683184,0.0011144093182053894,0.973369349728096,0.973369433767716,0
gene_77,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-184.07243892225824,-7.964043945140958,1.3135048793603625e-07,SE,225,0.6709347439116344,1.1459551270037237e+17,0.0015900135040283203,389.80927945333417,-184.07355333384206,0.0011144115838135349,0.9733693226679407,0.973369433767716,0
gene_78,0.2132418163827499,4,2.168265886298247,3.659402800934732,-170.46756115086754,-7.791286356146568,9.48903812518136,SE,225,0.016340054437641843,0.5874921169724528,0.0028967857360839844,362.59952391055276,-171.51428844689434,1.046727296026802,0.30626202577573736,0.973369433767716,0
gene_79,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-161.8663301204033,-7.22173398840275,1.0800500477176497e-07,SE,225,864.2017966038599,1.4760548452301567e+20,0.0015859603881835938,345.39706184962427,-161.86744453463226,0.0011144142289651882,0.9733692910745976,0.973369433767716,0
gene_80,0.14444672119250163,4,2.168265886298247,5.8746323448983375,-168.8583733969108,-10.992356724865608,13.983093951552874,SE,225,0.012131677432372798,0.7399272894852038,0.0040090084075927734,359.38114840263927,-169.59026258359017,0.731889186679382,0.39227151415313544,0.973369433767716,0
gene_81,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-161.99882234652569,-9.521804485759317,1.8738334846563537e-07,SE,225,0.3897510893326467,6.656940382489081e+16,0.0015807151794433594,345.66204630186905,-161.9999367572615,0.0011144107358234123,0.9733693327962311,0.973369433767716,0
gene_82,0.5007905933356159,4,1.3052997589111328,0.9957730073105875,-163.9061264373065,-7.173144541626264,23.200890769756114,SE,225,3.245697429161629,60.79467547525512,0.0010423660278320312,349.4766544834307,-164.2142394997129,0.3081130624063917,0.5788404003866909,0.973369433767716,0
gene_83,0.028840767775423562,4,9.938466421540705,26.988463930985663,-165.9111016021958,-8.728987405545773,1.1193361921612242,SE,225,0.000935109873640463,0.9163769221511088,0.0031692981719970703,353.4866048132093,-167.07066592881128,1.159564326615481,0.2815559135761714,0.973369433767716,0
gene_84,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-185.90340766917143,-10.117863867095462,2.116326421084332e-07,SE,225,5.019322337247922,8.572991961810113e+17,0.0015940666198730469,393.47121694716054,-185.90452208248178,0.0011144133103471177,0.9733693020464467,0.973369433767716,0
gene_85,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-160.5383077382903,-4.760772430746354,4.721873146342861e-08,SE,225,1.8173478510802115,3.1040262952440826e+17,0.0016016960144042969,342.7410170853983,-160.539422150942,0.0011144126516740016,0.9733693099135514,0.973369433767716,0
gene_86,0.5144758528046267,4,1.3052997589111328,0.9427132047577295,-181.74230730515512,-12.762148755015026,74.97794248063623,SE,225,2.6885883098731993,50.42582097464727,0.0010464191436767578,385.14901621912793,-182.1937509696191,0.4514436644639659,0.5016501772693185,0.973369433767716,0
gene_87,0.11901571188773044,4,3.6017603784793164,7.190036951711437,-170.37228685363934,-6.398554765200895,2.8876666630683143,SE,225,0.0022769456957436327,0.18606473284378594,0.005540132522583008,362.40897531609636,-172.36608036519823,1.9937935115588914,0.1579447989459981,0.7037578392579568,0
gene_88,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-168.17659107671034,-4.778237605977714,4.759744282174674e-08,SE,225,1.1494332717982125,1.9632296030555658e+17,0.0016109943389892578,358.01758376223836,-168.17770548893736,0.001114412227025241,0.9733693149855013,0.973369433767716,0
gene_89,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-169.34101088977104,-1.8745813764304429,7.78670778881503e-09,SE,225,0.7434661874212307,1.269838679484872e+17,0.0015826225280761719,360.34642338835977,-169.34212530149085,0.0011144117198114145,0.973369321043599,0.973369433767716,0
gene_90,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-179.99969406461878,-9.841427126213018,2.0022806041487135e-07,SE,225,0.6286339574182839,1.0737054729230138e+17,0.0015859603881835938,381.66378973805524,-180.0008084761127,0.001114411493915668,0.9733693237416696,0.973369433767716,0
gene_91,0.01192893555102149,4,5.9829737238226635,76.17663768255746,-176.3555238339058,-7.436056680226904,0.586707421656931,SE,225,0.007889094266059816,42.17666267692319,0.005033254623413086,374.3754492766293,-176.45738417042614,0.10186033652033188,0.7496084767849378,0.973369433767716,0
gene_92,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-166.49806295699364,-5.589127180786707,6.491715535560416e-08,SE,225,0.9741675320674178,1.6638760893864986e+17,0.0018565654754638672,354.66052752280495,-166.49917736904092,0.0011144120472863506,0.9733693171322797,0.973369433767716,0
gene_93,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-166.2226441102489,-11.279228489591603,2.627508508415286e-07,SE,225,1.1275180656651975,1.9257984772190134e+17,0.0015807151794433594,354.10968982931547,-166.223758522455,0.0011144122061068629,0.9733693152353478,0.973369433767716,0
gene_94,0.4903800029027363,4,1.3052997589111328,1.038119768380704,-154.36754916254745,-5.622163588801201,14.023679138773923,SE,225,3.9112708539734067,73.30382247109343,0.0010437965393066406,330.3994999339126,-154.5472706408441,0.1797214782966421,0.6716127070013342,0.973369433767716,0
gene_95,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-137.50552095053445,-10.720205111109415,2.372832359871002e-07,SE,225,0.5507240002905928,9.406354305302227e+16,0.0015909671783447266,296.6754435098866,-137.50663536183708,0.0011144113026375635,0.9733693260262717,0.973369433767716,0
gene_96,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-165.58530605828264,-5.357092042046465,5.967773206074507e-08,SE,225,49.80003211613931,8.50583497818622e+18,0.0010399818420410156,352.83501372538296,-165.5864204729024,0.0011144146197636928,0.9733692864069549,0.973369433767716,0
gene_97,0.09060899236316372,4,3.6017603784793164,9.74869790615572,-169.70609781788187,-7.890888259912155,3.6989121482448977,SE,225,0.0031166464805654085,0.3945231941097054,0.00550389289855957,361.0765972445814,-170.73784707117667,1.0317492532948052,0.30974817222758777,0.973369433767716,0
gene_98,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-174.955288699613,-10.828921753031393,2.4227382653209717e-07,SE,225,0.19462816124368282,3.3242448876053516e+16,0.0015833377838134766,371.57497900804367,-174.95640310886728,0.0011144092542849648,0.9733693504915544,0.973369433767716,0
gene_99,0.02975762868753374,4,5.9829737238226635,29.98590957359969,-168.7604457747692,-7.743368042160955,1.2506555368992658,SE,225,0.0031199294329963792,2.8825946962024998,0.006020784378051758,359.1852931583561,-169.12766614030852,0.3672203655393105,0.5445233192998644,0.973369433767716,0
gene_100,0.15385609671645067,4,2.168265886298247,5.454699616991085,-155.69770793790704,-13.86594889551174,23.360444639049156,SE,225,0.024657400281047934,1.3724029612882602,0.003159761428833008,333.05981748463176,-156.24117085899402,0.5434629210869844,0.4610011124098333,0.973369433767716,0
